SMILES,diff
c1(C(=O)NN=Cc(c(Cl)ccc2[N+](=O)[O-])c2)nonc1N,1.7999999999999998
O=[N+](C1=CC=CC=C1C2=CC=CC=C2NC3=C(C)C=CC=C3C)[O-],-0.8299999999999996
ClC1=CC=C(N(CC2=CC=C(Cl)N=C2)C(C3=CSC=N3)=N4)C4=C1,-2.81
NC1=C(C(N2C3=CC=CC=C3)=NC4=C(C=CC=C4)C2=O)SC(NC5=CC=C(CC)C=C5)=N1,1.22
C1(C(=O)OCC(C)C)=C(C)NC(NC1c2ccccc2OCCC)=O,3.0500000000000003
N1(C2c3ccc(c(OC)c3)OC)C(S\C(=C\c(cc4OC)cc(c4OCC=C)I)\C1=O)=NC(C)=C2C(OCC)=O,-2.6699999999999977
N1(c2cccc(Cl)c2)C(=O)c3c(N=C1c4ccccc4F)cccc3,0.2699999999999996
N1(CC)C(=O)\C(\SC1=S)=C/c(cc(OCO2)c2c3)c3Cl,0.1299999999999999
C(=C\c(cc1OC)cc(c1O)OC)(/C(=O)NN2c3ccccc3)\C2=O,2.73
N1(C(c2ccccc2)CC(c3ccccc3)=N1)c4scc(c5ccc(c(C)c5)C)n4,-2.98
S(c1ccccc1)(=O)(=O)N(c2ccc(cc2)Br)CC(NCCSc3sc(c4n3)cccc4)=O,4.7700000000000005
[N+](=O)([O-])c(c(C)c(\N=C\c1ccccc1)cc2[N+](=O)[O-])c2,-0.23
C1(c2ccccc2Cl)=N\C(\C(=O)O1)=C/c(cc3)ccc3OC(c4ccccc4)=O,-2.259999999999998
P(OCC)(O)(=O)c1cccc(OCCOCCOCCOc(cccc2P(OCC)(O)=O)c2)c1,-0.91
c12c(n(c(Oc(cc3)c(OC)cc3C4Nc(ccc(c56)cccc5)c6C(CC(C)(C)CC7=O)=C47)n1)C)C(N(C)C(=O)N2C)=O,-0.7800000000000011
c1(C#N)c(COC)cc(nc1N\N=C\c(cc(OCO2)c2c3)c3Br)C,-3.1700000000000017
c1(SCC(=O)NC2CCCCC2)sc3c(ccc(c3)NC(=O)c4ccc(cc4)OCCCCCCCCCC)n1,-1.1399999999999997
C(=N\c1ccccc1)(/S\C(\C2=O)=C\c(cc3)ccc3Br)\N2CC=C,-0.02000000000000001
C1(C(OCCCCC)=O)=C(C)NC(NC1c(cc2OC)cc(c2OC)OC)=O,2.5
C1(N(CC2)CCO2)=NC(Cc(cccc3)c13)(C)C,0.2999999999999998
C1(O)(CC(=NN1C(=O)Cc(cc2)ccc2[N+](=O)[O-])C)C(F)(F)F,4.04
c1(SCC(=O)NC2CCCCC2)sc3c(ccc(c3)NC(C)=O)n1,-1.38
C1(C#N)(C#N)C(c(ccs2)c2)C(C3)C(C(C#N)=C1N)=CCN3CCC,1.13
c1(NC(=O)CN(CC2)CCO2)nnc(SCC(=O)N(c3ccccc3)c4ccccc4)s1,-0.4899999999999993
s1c(C)ccc1\C=N\c(cc2)ccc2Oc3ccccc3,1.3600000000000003
c12c(nnc(SC(CC)C(=O)Nc(cc3)ccc3S(N)(=O)=O)n1)c4c(cccc4)n2CCC,4.199999999999998
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c2cc(Br)ccc2OC(C)C,4.75
n1(nnc(C(OCC)=O)c1CNc(cc2)ccc2C(OCC)=O)c3nonc3N,2.47
c1(Nc2ccccc2)nc(CSc3nnc(c4ccc(cc4)OC)o3)nc(N)n1,-4.44
C12(c3c(cccc3)C(=NN1c4ccccc4)c5ccccc5)SC(=NN2c6cccc(Cl)c6C)C(C)=O,-3.63
N1(c(cccc2C(c3ccccc3)=O)c2)C(=O)c(c4C1=O)ccc(c4)C(=O)Nc5cccc(C)c5C,-4.63
c1(SCC(=O)Nc(cc2)ccc2CC)sc3c(ccc(c3)NC(=O)c4ccccc4OC)n1,-2.880000000000001
N1(CN(CC2)CCN2c(cc3)ccc3[N+](=O)[O-])C(=O)CCC1=O,2.7
N(c(cc1)ccc1C(O)=O)(C(=O)C2C3C4OC2C=C4)C3=O,-1.9
C(=O)(Nc1cccc(Cl)c1)C(NCCCOC(C)C)=O,3.08
[N+](=O)([O-])c(ccc(c1n2)nc(c2Nc(ccc(c3Cl)Cl)c3)Nc(ccc(c4Cl)Cl)c4)c1,-2.62
n12c(nc(C)cc1O)cc(c3ccc(cc3)C)n2,-0.46
O1C(C)=CC(c(c(OC)c(cco2)c2c3OC)c13)=O,3.96
O1COc(c1cc2)c(C(=O)O3)c2[C@@]3([C@@](c(cc(c4c5)OCO4)c5CC6)([H])N6C)[H],4.8900000000000015
c1(cc(OC)cc(cccn2)c12)NC(=O)\C=C\c3ccccc3,1.84
[N+](=O)([O-])c1c(ccc(c1)C(F)(F)F)SCC(=O)Nc(cc2)ccc2Cl,-4.32
C(C#N)(C(c1ccc(C(C)(C)C)s1)C2=C(N3c4ccccc4F)CCCC2=O)=C3N,3.29
C(=O)(Oc(cc1)ccc1\C=N\NC(CSc2ncccn2)=O)C3=CCCC=C3,-1.8300000000000016
c1(c2)c(N(CCC1(c3ccccc3)c4ccccc4)CCC5(c6ccccc6)c7ccccc7)c5cc2C(=O)OCC(=O)c(cc8)ccc8[N+](=O)[O-],4.120000000000001
s1c(nnc1c2ccco2)NC(=O)c(cc3)ccc3C(C)(C)C,2.26
S(=O)(=O)(c1ccc(cc1)C)N2CCC(CC2)C(=O)N\N=C(/C)\c3ccccc3O,-1.49
c1(c2ccccc2Cl)nnc(NC(=O)c3cccs3)s1,1.1800000000000015
c1(Cl)c(C)ccc(c1)NC(COc(cc2)ccc2C3CCCCC3)=O,-4.23
C(=C/c(ccc(c1[N+](=O)[O-])N(C)C)c1)(/C(=O)NN2c3ccc(cc3)Cl)\C2=O,-0.3300000000000001
c12c(C(=O)CCN1C(=O)\C=C\c3ccccc3)cc4c(cccc4)c2,4.94
C(=O)(N\N=C/c1ccccc1OCc2ccccc2)C(c3ccccc3)c4ccccc4,-2.700000000000001
C(C(=O)c1ccc(cc1)Br)(C2c3ccc(cc3)Br)=C(O)C(N2c4ccc(cc4)Br)=O,3.09
C(=N/c1ccc(cc1C)C)(/S\C(\C2=O)=C\c(ccc3c(cccc4C(O)=O)c4)o3)\N2,0.63
N1(c2ccc(cc2)OCC)C(=O)C(CC1=O)S\C(\NCC)=N\c3ccccc3,1.2
N1(c2ccc(cc2)Cl)C(=O)C(CC1=O)NCc(cc3)ccc3S(N)(=O)=O,0.4700000000000006
c12c(n(cn1)C)C(N(C)C(Cl)=N2)=O,2.33
N1(CN2CCCC2)N=C(N(C)C1=S)COc(cc3)ccc3C4CCCCC4,4.37
N1(c2ccc(c(Cl)c2)Cl)C(c3ccc(cc3)Cl)CC(c4ccccc4OC)=N1,2.21
C1(C(=O)Nc(ccc(c2Cl)Cl)c2)C3C1CC\C=C/CC3,4.76
c1(c(C)nn(c2ccccc2)c1O)C(c3ccc(c(OC)c3)OC)c4c(C)nn(c5ccccc5)c4O,1.48
n1c(c2ccccc2)nnn1CC(=O)N\N=C\c3cccc(OC)c3OCc4ccc(cc4Cl)Cl,-0.75
[N+](=O)([O-])c(cc1)ccc1\C(\C)=N\NC(CSCc(cc(C)cc2C)c2)=O,2.97
C(/CC1)(=C/c(cc2OC)cc(c2OC)OC)\C(=O)\C(\C1)=C\c(cc3OC)cc(c3OC)OC,4.94
S(=O)(=O)(N(CC)CC)CCP(O)(=O)CN(CC1)CCO1,2.8600000000000003
C(F)(F)(F)c(ccc(n1)N\N=C\c2c(cccc2F)Cl)c1,-4.479999999999997
C1(C(OCCC#N)=O)=C(C)NC(NC1c2ccccc2OC)=O,-2.34
C(C#N)(C1c(cc2)ccc2N(CC)CC)=C(N)N(C(CCCC3=O)=C13)c4ccc(cc4)Br,-1.98
n1(c2c(n3)cccc2)c3S\C(=C\c(cccc4OC(C)=O)c4)\C1=O,-3.28
C(=C/c(ccc1c(cc2)c(C)c(c2[N+](=O)[O-])C)o1)(/C3=O)\C(=O)N(C(=O)N3C)C,-0.9900000000000002
c1(\C=N\NC(c(cc2)ccn2)=O)cc(Br)ccc1F,0.22
n1(N)c(C)nnc1N\N=C\c(ccc(c2OCC)O)c2.Cl.Cl,2.620000000000001
C(=O)(N\N=C\c(ccc(c1Cl)Cl)c1)C(=O)Nc2c(C)ccc(Cl)c2,3.88
S1(=O)(=O)c(cccc2)c2C(N(C)c3ccc(cc3)OC(=O)c4cccc(C)c4)=N1,-1.09
S(=O)(=O)(N1CCCC1)c2c(Br)ccc(c2)C(=O)Oc3ccc(cc3n4nc(c5n4)cccc5)C,-4.83
C1(CC(C)(C)NC2=S)(CC(c3ccccc3)Oc4c1ccc(c4)OC(C)=O)N2,-0.040000000000000036
c1(ccccc1I)C(=O)NCC2CCCC(C2)CNC(=O)c3ccccc3I,2.58
N1(C2c3ccccc3)C(S\C(=C\c(cc4OC)cc(c4OCc5cccc(cccc6)c56)I)\C1=O)=NC(C)=C2C(OCC)=O,4.380000000000001
C1(C(=O)OC2CCCCCCC2)=C(C)NC(NC1c3ccc(cc3Cl)Cl)=O,1.6999999999999993
C1(C(=O)Nc2ccccc2CC)C(C1(Cl)Cl)c3ccccc3,-2.0699999999999994
C(C(OCC)=O)(C1c2scc(Br)c2)=C(N)N(C(CC(C)(C)CC3=O)=C13)c4cccc(c4)[N+](=O)[O-],-2.01
C(=CNC(N1)=O)(NC(=O)c2ccc(cc2)Br)C1=O,-1.2500000000000002
C(C(=O)c1ccc(cc1)Cl)(C2c(cc3)ccc3N(C)C)=C(O)C(N2CCO)=O,4.26
s1c(C(C)C)nnc1NC(CSc2sc(c3n2)cccc3)=O,-1.8100000000000005
S(C)(=O)(=O)N(c1ccc(cc1)C)CC(=O)N\N=C\c2cccc(Br)c2,-3.66
C(\C=C(/C)\C)(C(C(C)C)CC(=O)c1ccc(cc1)OC)C(=O)c2ccc(cc2)OC,-0.94
C1(c2ccccc2)(c3ccccc3)CC1C(=O)Nc4c(cccc4Cl)Cl,-1.44
c12c(c3c(NC4(CCCCC4)O1)cccc3)nnc(SCC)n2,1.66
N1(c2ccc(cc2)Cl)C(=O)CC(N(CCc(cc3)ccc3OC)C(C)=O)C1=O,2.83
N(c(cc1)ccc1C(OCC)=O)(Cc(c2cc(c3C4)CN4c(cc5)ccc5C(OCC)=O)c3)C2,-3.63
C1(c2ccccc2Cl)=N\C(\C(=O)O1)=C/c(cc3)ccc3OCc4ccccc4Cl,0.6899999999999995
N1(C(=O)c2c(N=C1c3ccccc3)ccc(Cc(ccc(c4C5=O)N=C(N5N6C(=O)c7c(cccc7)C6=O)c8ccccc8)c4)c2)N9C(=O)c(c%10C9=O)cccc%10,2.02
n1c(N(CC2)CCO2)c(Nc3c(OC)ccc(OC)c3)nc(non4)c14,3.2299999999999995
N1(c(cc2)ccc2C(O)=O)C(=O)C(CC1=O)SC(=N)N\N=C(/C)\c3cccs3,-4.52
N(c1ccc(c(Cl)c1)Cl)(C(=O)C(C23)NN=C2C(OCC)=O)C3=O,-4.8900000000000015
n1(nnc(C(OC)=O)c1CN2CCCCCC2)c3nonc3N,4.32
S(=O)(=O)(N(CC)CC)c(c(C)ccc1C(=O)N(CC2)CCN2C(=O)c(ccc(c3S(=O)(=O)N(CC)CC)C)c3)c1,3.8
s1c(c(cccn2)c2)nnc1NC(=O)c3ccccc3F,-2.4799999999999995
c(Nc1ccccc1)(nc(N\N=C\c(ccc2c(ccc(c3C(O)=O)O)c3)o2)nc4Nc5ccccc5)n4.Cl,4.55
n(c1c(n2)cccc1)(c3N)c2c(c(c4ccc(c(OCC)c4)OC)c3C#N)C#N,-0.7599999999999998
c1(SCC(=O)NC(C)c2ccccc2)sc3c(ccc(c3)\N=C\c(cc4)ccc4I)n1,3.62
S1(=O)(=O)c(cccc2)c2C(Nc(ccc(c3CN(CC)CC)O)c3)=N1,3.0599999999999987
S(c1ccccc1)(=O)(=O)N(c(cc2)ccc2[N+](=O)[O-])CC(=O)N\N=C\c(cc3)ccc3\C=N\NC(=O)CN(c(cc4)ccc4[N+](=O)[O-])S(c5ccccc5)(=O)=O,0.31000000000000005
C(C(C)(O)C(C)(C)C)#CCN1CCCC1,2.75
C1(NC(CSc2sc3c(ccc(c3)\N=C\c(cc4)ccc4Cl)n2)=O)=C(C)N(N(c5ccccc5)C1=O)C,-3.5600000000000005
c1(SCC(=O)NC(C)(C)C)nc(C)cc(C)n1,-4.5600000000000005
c1(SCc(cc2)ccc2Br)sc3c(ccc(c3)NC(=O)c4ccccc4C)n1,-0.3799999999999999
n1(c2c(n3)cccc2)c3S\C(=C/c(cc4)ccc4OCC(OCC)=O)\C1=O,4.609999999999999
N1C(=O)\C(\SC1=N)=C\c(cc2OC)cc(c2OCc3ccc(cc3Cl)Cl)I,-3.22
C(=O)(c1ccc(cc1)OCCCCCCCCCC)OC(CC2)CCC2C(C)(C)C,-2.1499999999999986
N1c(ccc(c2)C)c2C3C(CC=C3)C1c4ccc(cc4)\N=C\c(cc5)ccc5N(C)C,-2.249999999999999
c(c(Cl)c(C#N)nc1Cl)(S2)c1SC2=O,-3.86
N(\C(=C/c1ccccc1OC(=O)c2ccc(cc2)Cl)\C(O3)=O)=C3c4ccc(cc4)C,0.18999999999999995
c1(nncs1)NC(=O)c(cc2)ccc2C(C)(C)C,0.3600000000000003
c1(C(N(C)C)c2ccc(cc2Cl)Cl)nnnn1c3cccc(Cl)c3,0.8599999999999994
c1(SCc(cc2)ccc2Br)sc3c(ccc(c3)NC(c4ccccc4)=O)n1,-1.9500000000000008
N1(c2cccc(Cl)c2)C(=O)\C(\SC1=S)=C/c(cccc3C(F)(F)F)c3,-0.1399999999999999
N1(CN(CC2)CCN2C(OCC)=O)N=C(N(C)C1=S)COc3ccccc3,-0.4699999999999998
c1(c(O)c(\C=N\Nc(nc(NCc2ccco2)nc3Nc(cc4)ccc4OC)n3)cc(c1)[N+](=O)[O-])[N+](=O)[O-].Cl,4.25
S(=O)(=O)(c1ccc(cc1)OCC)N(c2ccc(cc2)C)CC(=O)Nc(ccc(c3C)C)c3,0.5999999999999996
N1(c2ccc(cc2)OCCC)C(=O)C(CC1=O)NCCc(cc3)ccc3OC,4.89
N1(CN2CCCCC2)N=C(N(C)C1=S)COc(ccc(c3C)C)c3,3.26
C(/SC(N1Cc2ccccc2)=S)(\C1=O)=C(/Sc(c34)ccc(Cl)c3)\N4CC,-1.5999999999999988
c(C#N)(c(N)n(n1)CCO)c1\C(\C#N)=C\c(c(cccc2)c2n3Cc4ccccc4Cl)c3,-1.4799999999999986
C(=C\c1cccn1c2cccc(c2)[N+](=O)[O-])(/C(=O)N(C)C(N3C)=O)\C3=O,-2.58
N1(c(ccc(c2s3)nc3SCC(=O)c(cc4)ccc4c5ccccc5)c2)C(=O)c(c6C1=O)cccc6,-3.78
n1(CC(O)=O)c(C)cc(C)n1,-4.2200000000000015
C1(C#N)=C(N)OC(=C2C1c3ccc(c(OC)c3)OC)CCCC2=O,-0.7600000000000002
n1(c2ccccc2)c(SCc3ccccc3F)nnc1c4ccco4,-0.8699999999999997
c1(C(N)=O)oc(c2c1NC(CSc3ccccn3)=O)cccc2,-3.75
N1(c2c(OCC)ccc(C(C)=O)c2)C(=O)C(C3C1=O)C4C=CC3CC4,-0.5899999999999999
C(=O)(Oc1ccc(cc1OCC)\C=N\NC(=O)c(cccn2)c2)c3ccco3,1.33
S(=O)(=O)(c(cc1)ccc1[N+](=O)[O-])C(CCC#N)S(=O)(=O)c(cc2)ccc2[N+](=O)[O-],-3.4400000000000013
N1(C(c2ccc(cc2)F)CC(c3cccs3)=N1)c4scc(c5ccc(cc5)F)n4.Br,-4.3900000000000015
c12c(nnc(N\N=C/c(cc(OCO3)c3c4)c4Cl)n1)c(c5[nH]2)cccc5C,0.3000000000000007
S1(=O)(=O)c(cccc2)c2C(Nc(cc3)ccc3OC(=O)c4ccccc4OC)=N1,1.86
C(=O)(NC(NCCC(C)C)=O)c1c(C)cc(nc1Cl)Cl,-3.99
c1(N(CC2)CCO2)nc(N\N=C\c3ccccc3O)nc(Nc4ccc(cc4Br)C)n1.Cl,-3.54
N(\C(=N/c1ccccc1)\C2(N3c4cccc(Cl)c4)CCCCC2)=C3SC.I,-0.9400000000000004
n1(C)c(SCC(=O)Nc(ccc(c2s3)nc3SCC(=O)N(CC4)CCO4)c2)nnc1c5ccccc5,3.1099999999999994
N1(c2ccccc2)CC(CC1=O)C(=O)N\N=C\c(cc3)ccc3OC,3.5599999999999987
c1(ccc(cc1Cl)Cl)C(=O)NCc(cccn2)c2,2.69
C(=O)(C(=O)NCC(C)C)Nc1cc(C)ccc1C,-0.2799999999999998
N1c2c(\C(=N\c(cc3)ccc3Br)\C1=O)cccc2C,-4.330000000000002
C1(C(=O)Nc(cccc2[N+](=O)[O-])c2)C(C13)CCCC3,-2.83
n1(nnc(C(=O)N\N=C\C=C\c2ccccc2)c1CN3CCCCCC3)c4nonc4N,-4.64
C1(C)(C)C(C1CN(Cc(c(F)c2F)c(F)c(c2F)F)C#N)CC(C)(C)O,4.500000000000002
N1(C2c3ccccc3)C(S\C(=C\c(cc4)ccc4OCc5cccc(cccc6)c56)\C1=O)=NC(C)=C2C(OCC)=O,2.729999999999998
C(/C#N)(\C(N)=O)=C/c(ccc1c2cc(Cl)ccc2Cl)o1,-4.66
N1(c2ccc(cc2)Sc(cc3)ccc3N4C(=O)C=CC4=O)C(=O)C=CC1=O,3.41
N1(c2ccc(cc2)Oc(cc3)ccc3Oc(cc4)ccc4N5C(=O)C=CC5=O)C(=O)C=CC1=O,-3.6
[N+](=O)([O-])c(cc1)ccc1c2ccc(\C=N\NC(CSCc3ccccc3Cl)=O)o2,2.45
N1(CC2CCCCC2)\C(=N\c3ccccc3)\SC(CC(=O)Nc4ccccc4)C1=O,-1.3900000000000006
S(=O)(=O)(N1CCCCCC1)c(c(C)ccc2S(=O)(=O)c(cccc3S(=O)(=O)N4CCCCCC4)c3)c2,-4.8100000000000005
c1(C(OCC)=O)oc(c2c1NC(C)=O)cccc2,4.96
O=C(NCCC(N)=N)C1=CC(NC(C2=CC(NC(C3=CC=CC=C3)=O)=CN2C)=O)=CN1C.OC(C(F)(F)F)=O,2.63
c1(CN2CCCCC2)c3c([nH]c1C(OC)=O)cccc3,4.5600000000000005
c1(C(OCC)=O)c(cc(O)cc2)c2n(c3ccccc3)c1C,-1.8900000000000008
[N+](=O)([O-])\C(\C)=C\c(ccc(c1OC)OCC=C)c1,0.16000000000000006
N1(\N=C(/C2)\c3c(CC2)cccc3)C(=O)c(c4C1=O)cccc4,-4.66
N(c1c2cccc1)(c3c(S2)cccc3)C(=O)c(c(Cl)ccc4S(=O)(=O)N(CC)CC)c4,-3.3100000000000005
C(C(OCC)=O)(=C(C)N1)C(c(cc2)cc(c2OC(C)=O)OC)N=C1SC(C)=O,-0.6699999999999999
N1(C(=O)CSC1=O)c2cccc(C)c2,0.88
N(CC1)(CCN1CCOc2ccccc2OC)C(c3ccccc3)c4ccc(cc4)F,-3.86
c1(ccc(\C=N\NC(=O)c2ccccc2OC)o1)Sc3ccc(\C=N\NC(=O)c4ccccc4OC)o3,-2.51
OC1C[C@@H](O)[C@H](O)[C@@H]([C@H](O)CO)O1,-2.66
C1(C2=O)C(C(C=C3)(OC13C)C)C(N2c(cc4)ccc4C(O)=O)=O,-0.1499999999999999
S1(=O)(=O)c(cccc2)c2C(N(C)c3ccc(cc3)OC(=O)c(cc4OC)cc(c4OC)OC)=N1,2.67
n(c1ccccc1)(c2C)c(C)cc2\C=C(\SC(N3)=N)/C3=O,-3.13
c(c1c(NC)cc2Nc(cc3)ccc3C)(c(c4c(C5=O)cccc4)on1)c25,-4.96
N(CCc(c12)cccc1)(Cc(cc3)ccc3C(=O)N\N=C\c4ccco4)C2,-3.1099999999999994
C1(NC(CSc2sc3c(ccc(c3)\N=C\c(cc4)ccc4F)n2)=O)=C(C)N(N(c5ccccc5)C1=O)C,2.5599999999999987
C(Oc(cc1)ccc1C(=O)Nc2cccc(C)c2C)(=S)Nc(cc3)ccc3I,-0.6499999999999995
c1(NC(Cc(ccc(c2OC)OC)c2)=O)sc(c(C)c1C(OCC)=O)C,2.4099999999999984
C1(C(OCCOc2ccccc2)=O)=C(C)NC(NC1c(ccc(c34)OCO3)c4)=O,-4.109999999999999
C(=N/c1ccccc1)(/SC=C2c3ccc(cc3)I)\N2CCO.Br,2.0800000000000023
C(CC(c1ccccc1)CC2=O)(Nc3c(OC)ccc(OC)c3)=C2,3.03
s1c(NC(CSCc2ccccc2)=O)nnc1c3ccco3,-4.93
S(=O)(=O)(c(cccc1C(=O)N2CCCc(cccc3)c23)c1)Nc(cc4)ccc4Cl,3.76
C(C(=O)OC(C)CC)(=C(C)NC(=C12)CC(CC1=O)c3ccc(cc3)OC)C2c4cc(OCO5)c5cc4[N+](=O)[O-],-4.7
N1(c2nccc(Cl)c2)C(=O)C3C(C(C4(CC4)C35)C=C5)C1=O,-0.4000000000000004
n1c2c(sc1c3ccc(cc3)\N=C\c(cc(OCO4)c4c5)c5Br)ccc(C)c2,2.9399999999999995
N1(C(c2ccc(cc2)F)CC(c3cccs3)=N1)c4scc(c5cc(C)ccc5C)n4.Br,-3.67
c1(SCC(=O)Nc(ccc(c23)c4c(cccc4)o2)c3)sc5c(ccc(c5)\N=C/c(cc6)ccc6I)n1,-0.34
S(=O)(=O)(\C=C\c1ccccc1)Nc2ccccc2OC,-4.5600000000000005
c1(SCC(NCCCC)=O)sc2c(ccc(c2)NC(=O)c3ccc(cc3)C)n1,-4.07
c1(S(CCC)(=O)=O)c(C(=O)N\N=C\c(ccc(c2OC)OC)c2)n3c(cccc3)c1S(CCC)(=O)=O,0.9800000000000004
N1(CN(CC2)CCN2c3ccc(cc3)F)C(=O)c4c(cccc4)C1=O,2.07
CC(C)C1=C(C(NCCCN(C)C)=O)N=C(NC(C2=CC(NC(C3=CN=C(/C=C/C4=CC=C(OC)C=C4)C=C3)=O)=CN2C)=O)S1.OC(C(F)(F)F)=O.OC(C(F)(F)F)=O,-4.290000000000001
S(=O)(=O)(N1CCCCC1)c2c(Br)ccc(c2)C(=O)Nc(cccc3C(O)=O)c3,-2.33
c1(SCC(O)COc2ccccc2)oc(c3n1)cccc3,-0.33999999999999897
c1(N(CC2)CCO2)nc(NNC(C)=O)cc(N(CC3)CCO3)n1.Cl,-4.68
C(C(OCC)=O)(C1c(cc2)ccc2N(C)C)=C(C)NC(CC(c3ccc(cc3)OC)CC4=O)=C14,0.92
C(C(OCC)=O)(C(C)(O)CC(C1C(OCC)=O)=O)C1c(cc2)ccc2C(C)C,-4.869999999999999
C(C(OCC)=O)(C1c2ccc(cc2)CC)=C(c3ccccc3)OC(N)=C1C#N,3.0000000000000004
C(=O)(N\N=C\c1ccccc1OCc2ccccc2Cl)C(=O)Nc3cc(C)ccc3C,0.6799999999999999
N(=C1c2ccccc2)\C(=C(\C)/c(cc3)ccc3[N+](=O)[O-])\C(O1)=O,-0.5099999999999998
C(Oc(cc1)ccc1C(=O)Nc2cccc(C)c2C)(=S)Nc(cc3)ccc3OC,-0.64
c1(N\N=C\c(cccc2[N+](=O)[O-])c2)sc(c3n1)cccc3,-0.7699999999999996
c1(ccc(\C=N\Nc2nc(C)cc(COC)c2C#N)o1)c3ccccc3C(O)=O,-0.8499999999999996
S(=O)(=O)(Nc(cc1)ccc1C)c2cccc(nsn3)c23,4.050000000000002
c1(S(CCC)(=O)=O)c(C(=O)N\N=C\c2cccc(cccc3)c23)n4c(c5c(cc4)cccc5)c1S(CCC)(=O)=O,-4.139999999999999
S(=O)(=O)(c1cccc(Cl)c1Cl)n2ccnc2C(C)C,3.8100000000000014
N1(c2ccc(cc2)N)C(=O)c3c(c4C1=O)c(ccc3)ccc4,2.3000000000000003
C(=O)(c(ccc(c12)OCO1)c2)Oc3ccccc3\C=N\NC(=O)c4cccc(F)c4,3.83
C(=C(/C)\Nc1cccc(cccc2)c12)/C(=O)c(cccn3)c3,-0.2799999999999998
c1(C(F)(F)F)nc(sc1c2cccc(Cl)c2)Nc(ccc(c34)cccc3)c4,-4.57
N1(C(C)C(=O)OCC(c2ccccc2)=O)C(=O)c3c(cccc3)C1=O,-4.010000000000002
C(C(=O)OC(C)(C)C)(=C(C)OC(=C1C#N)N)C1c2ccccc2F,-3.8100000000000014
n1(c(cc2)ccn2)c(c3ccccc3)nnc1c4ccccc4,0.129999999999999
N1(CC(OCC)=O)C=CC(C=C1)=N.Cl,0.26
N1(c2ccc(c(C)c2)C)C(C)=Nc(c3C1=O)ccc(c(ccc(c4C5=O)N=C(N5c6ccc(c(C)c6)C)C)c4)c3,-4.92
c1(Cl)c(Cl)ccc(c1)NC(COc(cc2)ccc2C3CCCCC3)=O,-3.11
C1(O)(c2c(N(C)C1=O)cccc2)C3CCc(c4C3=O)cc(cc4)OC,4.529999999999999
c12n(C(CS1)c(cc3)ccc3[N+](=O)[O-])cnc4c2ncn4,-3.95
c1(CN(CC2)CCN2c3ccccc3C)n(C)c4c(cccc4)c1C#N,-0.91
[N+](=O)([O-])c1cc(ccc1OC(=O)c2ccc(cc2)OC)\C=N\c3ccccc3\N=C\c(ccc(c4[N+](=O)[O-])OC(=O)c5ccc(cc5)OC)c4,-2.2
C(=O)(Nc(c(ccc1C(F)(F)F)OCC(F)(F)C(F)F)c1)c2ccccc2Cl,0.07000000000000027
c1(SCC(=O)N\N=C\c(cc2)ccn2)oc(c3n1)cccc3,-2.13
C(C(OCC)=O)(=C(CSc1nc(CCCC2)c2c(c3cccs3)c1C#N)OC(=C4C#N)N)C4c5ccccc5Br,-0.8900000000000006
s1c(N)nnc1c(cc2OC)cc(c2OC)OC,4.39
C(C(OC)=O)(C1c2ccc(cc2)OC)=C(N)N(C(CC(C)(C)CC3=O)=C13)c4ccc(cc4)Br,-2.0200000000000005
c1(C(=O)N(C)C(=N2)S)c2sc3c1CCC(C3)C(C)(C)C,2.52
N1(C2c3ccc(cc3)Cl)C(S\C(=C\c(ccc4c5ccc(cc5)Cl)o4)\C1=O)=NC(C)=C2C(OCC)=O,1.0700000000000005
C1(C(=O)Nc(cc2)ccc2F)C(C1(Cl)Cl)c3ccccc3,0.91
N1(c2ccc(c(I)c2)C)C(=O)c(c3C1=O)cccc3,-1.29
O=C(CC1=CC=CC=C1)NCC(N2)=NC3=C2C=CC=C3.Cl,-1.62
C1(C(OCCCCC)=O)=C(C)NC(NC1c2ccc(c(OC)c2)OCC)=O,3.42
C(=N)(N1CCCCCC1)\C(\C#N)=N\Nc(cccc2C(F)(F)F)c2,-3.3999999999999995
C(C(=O)OC(C)(C)C)(=C(C)OC(=C1C#N)N)C1c2cccc(F)c2,-4.26
N(=C\c(cc1)ccc1N(C)C)/NC(CCC(=O)NC2CCCCC2)=O,0.4500000000000002
C(=O)(N(C1CCCCC1)C2CCCCC2)c3ccccc3C(OCCCC)=O,-1.0399999999999991
N(c1ccccc1)(C(c2ccc(cc2)OCCCC)C=C3Nc4ccccc4)C3=O,-4.6800000000000015
C(OCCCC)(=O)c1ccc(cc1)NC(CCCC)=O,-0.8500000000000001
N(\C(=C/c(ccc1c2ccc(cc2)I)o1)\C(O3)=O)=C3c4ccc(cc4)Cl,4.37
N(c1cccc(Br)c1)(C(=O)C(C23)C(C=C4)OC24CO)C3=O,-0.2400000000000002
c1(ccc(cc1Cl)Cl)C(=O)Oc2cc(ccc2\C=N\NC(=O)c3ccc(cc3)NC(CC)=O)OC(=O)c4ccc(cc4Cl)Cl,-3.85
C1(C#N)(C#N)C(N)=C(C#N)C(C(C2)C13CCN(CC3)CCC)=CCN2CCC,-1.65
n1(c2c(n3)cccc2)c3S\C(=C\c(cn(n4)C(C)=O)c4c5ccccc5)\C1=O,-4.620000000000001
